"anio","mes","semana","cliente","ticket","categorias","productos_unicos","segmento"
2020,2,1,"adef_013",2100,18,27,"A"
2020,2,2,"adef_013",2100,18,27,"A"
2020,2,3,"adef_013",2100,18,27,"A"
2020,2,4,"adef_013",2100,18,27,"A"
2020,3,1,"adef_013",2100,18,27,"A"
2020,3,2,"adef_013",2100,18,27,"A"
2020,3,3,"adef_013",2100,18,27,"A"
2020,3,4,"adef_013",2100,18,27,"A"
2020,4,1,"adef_013",2100,18,27,"A"
2020,4,2,"adef_013",2100,18,27,"A"
2020,4,3,"adef_013",2100,18,27,"A"
2020,4,4,"adef_013",2100,18,27,"A"
2020,5,1,"adef_013",1500,12,18,"B"
2020,5,2,"adef_013",1500,12,18,"B"
2020,5,3,"adef_013",1500,12,18,"B"
2020,5,4,"adef_013",1500,12,18,"B"
2020,6,1,"adef_013",1500,12,18,"B"
2020,6,2,"adef_013",1500,12,18,"B"
2020,6,3,"adef_013",1500,12,18,"B"
2020,6,4,"adef_013",1500,12,18,"B"
2020,7,1,"adef_013",1500,12,18,"B"
2020,7,2,"adef_013",1500,12,18,"B"
2020,7,3,"adef_013",1500,12,18,"B"
2020,7,4,"adef_013",1500,12,18,"B"
2020,8,1,"adef_013",1500,12,18,"A"
2020,8,2,"adef_013",1500,12,18,"A"
2020,8,3,"adef_013",1500,12,18,"A"
2020,8,4,"adef_013",1500,12,18,"A"
2020,9,1,"adef_013",2400,27,45,"A"
2020,9,2,"adef_013",2700,27,45,"A"
2020,9,3,"adef_013",2400,27,45,"A"
2020,9,4,"adef_013",2700,27,45,"A"
2020,10,1,"adef_013",2400,27,45,"A"
2020,10,2,"adef_013",2700,27,45,"A"
2020,10,3,"adef_013",2400,27,45,"A"
2020,10,4,"adef_013",2700,27,45,"A"
2020,11,1,"adef_013",2400,27,45,"A"
2020,11,2,"adef_013",2700,27,45,"A"
2020,11,3,"adef_013",2400,27,45,"A"
2020,11,4,"adef_013",2700,27,45,"A"
2020,12,1,"adef_013",2400,27,45,"A"
2020,12,2,"adef_013",2700,27,45,"A"
2020,12,3,"adef_013",2400,27,45,"A"
2020,12,4,"adef_013",2700,27,45,"A"
2020,1,1,"adef_014",2100,18,27,"A"
2020,1,2,"adef_014",2100,18,27,"A"
2020,1,3,"adef_014",2100,18,27,"A"
2020,1,4,"adef_014",2100,18,27,"A"
2020,2,1,"adef_014",2100,18,27,"A"
2020,2,2,"adef_014",2100,18,27,"A"
2020,2,3,"adef_014",2100,18,27,"A"
2020,2,4,"adef_014",2100,18,27,"A"
2020,3,1,"adef_014",2100,18,27,"A"
2020,3,2,"adef_014",2100,18,27,"A"
2020,3,3,"adef_014",2100,18,27,"A"
2020,3,4,"adef_014",2100,18,27,"A"
2020,4,1,"adef_014",2100,18,27,"A"
2020,4,2,"adef_014",2100,18,27,"A"
2020,4,3,"adef_014",2100,18,27,"A"
2020,4,4,"adef_014",2100,18,27,"A"
2020,5,1,"adef_014",1500,12,18,"B"
2020,5,2,"adef_014",1500,12,18,"B"
2020,5,3,"adef_014",1500,12,18,"B"
2020,5,4,"adef_014",1500,12,18,"B"
2020,6,1,"adef_014",1500,12,18,"B"
2020,6,2,"adef_014",1500,12,18,"B"
2020,6,3,"adef_014",1500,12,18,"B"
2020,6,4,"adef_014",1500,12,18,"B"
2020,7,1,"adef_014",1500,12,18,"B"
2020,7,2,"adef_014",1500,12,18,"B"
2020,7,3,"adef_014",1500,12,18,"B"
2020,7,4,"adef_014",1500,12,18,"B"
2020,8,1,"adef_014",1500,12,18,"A"
2020,8,2,"adef_014",1500,12,18,"A"
2020,8,3,"adef_014",1500,12,18,"A"
2020,8,4,"adef_014",1500,12,18,"A"
2020,9,1,"adef_014",2400,27,45,"A"
2020,9,2,"adef_014",2700,27,45,"A"
2020,9,3,"adef_014",2400,27,45,"A"
2020,9,4,"adef_014",2700,27,45,"A"
2020,10,1,"adef_014",2400,27,45,"A"
2020,10,2,"adef_014",2700,27,45,"A"
2020,10,3,"adef_014",2400,27,45,"A"
2020,10,4,"adef_014",2700,27,45,"A"
2020,11,1,"adef_014",2400,27,45,"A"
2020,11,2,"adef_014",2700,27,45,"A"
2020,11,3,"adef_014",2400,27,45,"A"
2020,11,4,"adef_014",2700,27,45,"A"
2020,12,1,"adef_014",2400,27,45,"A"
2020,12,2,"adef_014",2700,27,45,"A"
2020,12,3,"adef_014",2400,27,45,"A"
2020,12,4,"adef_014",2700,27,45,"A"
2020,1,1,"adef_015",2100,18,27,"A"
2020,1,2,"adef_015",2100,18,27,"A"
2020,1,3,"adef_015",2100,18,27,"A"
2020,1,4,"adef_015",2100,18,27,"A"
2020,2,1,"adef_015",2100,18,27,"A"
2020,2,2,"adef_015",2100,18,27,"A"
2020,2,3,"adef_015",2100,18,27,"A"
2020,2,4,"adef_015",2100,18,27,"A"
2020,3,1,"adef_015",2100,18,27,"A"
2020,3,2,"adef_015",2100,18,27,"A"
2020,3,3,"adef_015",2100,18,27,"A"
2020,3,4,"adef_015",2100,18,27,"A"
2020,4,1,"adef_015",2100,18,27,"A"
2020,4,2,"adef_015",2100,18,27,"A"
2020,4,3,"adef_015",2100,18,27,"A"
2020,4,4,"adef_015",2100,18,27,"A"
2020,5,1,"adef_015",1500,12,18,"B"
2020,5,2,"adef_015",1500,12,18,"B"
2020,5,3,"adef_015",1500,12,18,"B"
2020,5,4,"adef_015",1500,12,18,"B"
2020,6,1,"adef_015",1500,12,18,"B"
2020,6,2,"adef_015",1500,12,18,"B"
2020,6,3,"adef_015",1500,12,18,"B"
2020,6,4,"adef_015",1500,12,18,"B"
2020,7,1,"adef_015",1500,12,18,"B"
2020,7,2,"adef_015",1500,12,18,"B"
2020,7,3,"adef_015",1500,12,18,"B"
2020,7,4,"adef_015",1500,12,18,"B"
2020,8,1,"adef_015",1500,12,18,"A"
2020,8,2,"adef_015",1500,12,18,"A"
2020,8,3,"adef_015",1500,12,18,"A"
2020,8,4,"adef_015",1500,12,18,"A"
2020,9,1,"adef_015",2400,27,45,"A"
2020,9,2,"adef_015",2700,27,45,"A"
2020,9,3,"adef_015",2400,27,45,"A"
2020,9,4,"adef_015",2700,27,45,"A"
2020,10,1,"adef_015",2400,27,45,"A"
2020,10,2,"adef_015",2700,27,45,"A"
2020,10,3,"adef_015",2400,27,45,"A"
2020,10,4,"adef_015",2700,27,45,"A"
2020,11,1,"adef_015",2400,27,45,"A"
2020,11,2,"adef_015",2700,27,45,"A"
2020,11,3,"adef_015",2400,27,45,"A"
2020,11,4,"adef_015",2700,27,45,"A"
2020,12,1,"adef_015",2400,27,45,"A"
2020,12,2,"adef_015",2700,27,45,"A"
2020,12,3,"adef_015",2400,27,45,"A"
2020,12,4,"adef_015",2700,27,45,"A"
2020,1,1,"adef_016",2100,18,27,"A"
2020,1,2,"adef_016",2100,18,27,"A"
2020,1,3,"adef_016",2100,18,27,"A"
2020,1,4,"adef_016",2100,18,27,"A"
2020,2,1,"adef_016",2100,18,27,"A"
2020,2,2,"adef_016",2100,18,27,"A"
2020,2,3,"adef_016",2100,18,27,"A"
2020,2,4,"adef_016",2100,18,27,"A"
2020,3,1,"adef_016",2100,18,27,"A"
2020,3,2,"adef_016",2100,18,27,"A"
2020,3,3,"adef_016",2100,18,27,"A"
2020,3,4,"adef_016",2100,18,27,"A"
2020,4,1,"adef_016",2100,18,27,"A"
2020,4,2,"adef_016",2100,18,27,"A"
2020,4,3,"adef_016",2100,18,27,"A"
2020,4,4,"adef_016",2100,18,27,"A"
2020,5,1,"adef_016",1500,12,18,"B"
2020,5,2,"adef_016",1500,12,18,"B"
2020,5,3,"adef_016",1500,12,18,"B"
2020,5,4,"adef_016",1500,12,18,"B"
2020,6,1,"adef_016",1500,12,18,"B"
2020,6,2,"adef_016",1500,12,18,"B"
2020,6,3,"adef_016",1500,12,18,"B"
2020,6,4,"adef_016",1500,12,18,"B"
2020,7,1,"adef_016",1500,12,18,"B"
2020,7,2,"adef_016",1500,12,18,"B"
2020,7,3,"adef_016",1500,12,18,"B"
2020,7,4,"adef_016",1500,12,18,"B"
2020,8,1,"adef_016",1500,12,18,"A"
2020,8,2,"adef_016",1500,12,18,"A"
2020,8,3,"adef_016",1500,12,18,"A"
2020,8,4,"adef_016",1500,12,18,"A"
2020,9,1,"adef_016",2400,27,45,"A"
2020,9,2,"adef_016",2700,27,45,"A"
2020,9,3,"adef_016",2400,27,45,"A"
2020,9,4,"adef_016",2700,27,45,"A"
2020,10,1,"adef_016",2400,27,45,"A"
2020,10,2,"adef_016",2700,27,45,"A"
2020,10,3,"adef_016",2400,27,45,"A"
2020,10,4,"adef_016",2700,27,45,"A"
2020,11,1,"adef_016",2400,27,45,"A"
2020,11,2,"adef_016",2700,27,45,"A"
2020,11,3,"adef_016",2400,27,45,"A"
2020,11,4,"adef_016",2700,27,45,"A"
2020,12,1,"adef_016",2400,27,45,"A"
2020,12,2,"adef_016",2700,27,45,"A"
2020,12,3,"adef_016",2400,27,45,"A"
2020,12,4,"adef_016",2700,27,45,"A"
2020,1,1,"adef_017",2100,18,27,"A"
2020,1,2,"adef_017",2100,18,27,"A"
2020,1,3,"adef_017",2100,18,27,"A"
2020,1,4,"adef_017",2100,18,27,"A"
2020,2,1,"adef_017",2100,18,27,"A"
2020,2,2,"adef_017",2100,18,27,"A"
2020,2,3,"adef_017",2100,18,27,"A"
2020,2,4,"adef_017",2100,18,27,"A"
2020,3,1,"adef_017",2100,18,27,"A"
2020,3,2,"adef_017",2100,18,27,"A"
2020,3,3,"adef_017",2100,18,27,"A"
2020,3,4,"adef_017",2100,18,27,"A"
2020,4,1,"adef_017",2100,18,27,"A"
2020,4,2,"adef_017",2100,18,27,"A"
2020,4,3,"adef_017",2100,18,27,"A"
2020,4,4,"adef_017",2100,18,27,"A"
2020,5,1,"adef_017",1500,12,18,"B"
2020,5,2,"adef_017",1500,12,18,"B"
2020,5,3,"adef_017",1500,12,18,"B"
2020,5,4,"adef_017",1500,12,18,"B"
2020,6,1,"adef_017",1500,12,18,"B"
2020,6,2,"adef_017",1500,12,18,"B"
2020,6,3,"adef_017",1500,12,18,"B"
2020,6,4,"adef_017",1500,12,18,"B"
2020,7,1,"adef_017",1500,12,18,"B"
2020,7,2,"adef_017",1500,12,18,"B"
2020,7,3,"adef_017",1500,12,18,"B"
2020,7,4,"adef_017",1500,12,18,"B"
2020,8,1,"adef_017",1500,12,18,"A"
2020,8,2,"adef_017",1500,12,18,"A"
2020,8,3,"adef_017",1500,12,18,"A"
2020,8,4,"adef_017",1500,12,18,"A"
2020,9,1,"adef_017",2400,27,45,"A"
2020,9,2,"adef_017",2700,27,45,"A"
2020,9,3,"adef_017",2400,27,45,"A"
2020,9,4,"adef_017",2700,27,45,"A"
2020,10,1,"adef_017",2400,27,45,"A"
2020,10,2,"adef_017",2700,27,45,"A"
2020,10,3,"adef_017",2400,27,45,"A"
2020,10,4,"adef_017",2700,27,45,"A"
2020,11,1,"adef_017",2400,27,45,"A"
2020,11,2,"adef_017",2700,27,45,"A"
2020,11,3,"adef_017",2400,27,45,"A"
2020,11,4,"adef_017",2700,27,45,"A"
2020,12,1,"adef_017",2400,27,45,"A"
2020,12,2,"adef_017",2700,27,45,"A"
2020,12,3,"adef_017",2400,27,45,"A"
2020,12,4,"adef_017",2700,27,45,"A"
2020,1,1,"adef_018",2100,18,27,"A"
2020,1,2,"adef_018",2100,18,27,"A"
2020,1,3,"adef_018",2100,18,27,"A"
2020,1,4,"adef_018",2100,18,27,"A"
2020,2,1,"adef_018",2100,18,27,"A"
2020,2,2,"adef_018",2100,18,27,"A"
2020,2,3,"adef_018",2100,18,27,"A"
2020,2,4,"adef_018",2100,18,27,"A"
2020,3,1,"adef_018",2100,18,27,"A"
2020,3,2,"adef_018",2100,18,27,"A"
2020,3,3,"adef_018",2100,18,27,"A"
2020,3,4,"adef_018",2100,18,27,"A"
2020,4,1,"adef_018",2100,18,27,"A"
2020,4,2,"adef_018",2100,18,27,"A"
2020,4,3,"adef_018",2100,18,27,"A"
2020,4,4,"adef_018",2100,18,27,"A"
2020,5,1,"adef_018",1500,12,18,"B"
2020,5,2,"adef_018",1500,12,18,"B"
2020,5,3,"adef_018",1500,12,18,"B"
2020,5,4,"adef_018",1500,12,18,"B"
2020,6,1,"adef_018",1500,12,18,"B"
2020,6,2,"adef_018",1500,12,18,"B"
2020,6,3,"adef_018",1500,12,18,"B"
2020,6,4,"adef_018",1500,12,18,"B"
2020,7,1,"adef_018",1500,12,18,"B"
2020,7,2,"adef_018",1500,12,18,"B"
2020,7,3,"adef_018",1500,12,18,"B"
2020,7,4,"adef_018",1500,12,18,"B"
2020,8,1,"adef_018",1500,12,18,"A"
2020,8,2,"adef_018",1500,12,18,"A"
2020,8,3,"adef_018",1500,12,18,"A"
2020,8,4,"adef_018",1500,12,18,"A"
2020,9,1,"adef_018",2400,27,45,"A"
2020,9,2,"adef_018",2700,27,45,"A"
2020,9,3,"adef_018",2400,27,45,"A"
2020,9,4,"adef_018",2700,27,45,"A"
2020,10,1,"adef_018",2400,27,45,"A"
2020,10,2,"adef_018",2700,27,45,"A"
2020,10,3,"adef_018",2400,27,45,"A"
2020,10,4,"adef_018",2700,27,45,"A"
2020,11,1,"adef_018",2400,27,45,"A"
2020,11,2,"adef_018",2700,27,45,"A"
2020,11,3,"adef_018",2400,27,45,"A"
2020,11,4,"adef_018",2700,27,45,"A"
2020,12,1,"adef_018",2400,27,45,"A"
2020,12,2,"adef_018",2700,27,45,"A"
2020,12,3,"adef_018",2400,27,45,"A"
2020,12,4,"adef_018",2700,27,45,"A"
2020,1,1,"adef_019",2100,18,27,"A"
2020,1,2,"adef_019",2100,18,27,"A"
2020,1,3,"adef_019",2100,18,27,"A"
2020,1,4,"adef_019",2100,18,27,"A"
2020,2,1,"adef_019",2100,18,27,"A"
2020,2,2,"adef_019",2100,18,27,"A"
2020,2,3,"adef_019",2100,18,27,"A"
2020,2,4,"adef_019",2100,18,27,"A"
2020,3,1,"adef_019",2100,18,27,"A"
2020,3,2,"adef_019",2100,18,27,"A"
2020,3,3,"adef_019",2100,18,27,"A"
2020,3,4,"adef_019",2100,18,27,"A"
2020,4,1,"adef_019",2100,18,27,"A"
2020,4,2,"adef_019",2100,18,27,"A"
2020,4,3,"adef_019",2100,18,27,"A"
2020,4,4,"adef_019",2100,18,27,"A"
2020,5,1,"adef_019",1500,12,18,"B"
2020,5,2,"adef_019",1500,12,18,"B"
2020,5,3,"adef_019",1500,12,18,"B"
2020,5,4,"adef_019",1500,12,18,"B"
2020,6,1,"adef_019",1500,12,18,"B"
2020,6,2,"adef_019",1500,12,18,"B"
2020,6,3,"adef_019",1500,12,18,"B"
2020,6,4,"adef_019",1500,12,18,"B"
2020,7,1,"adef_019",1500,12,18,"B"
2020,7,2,"adef_019",1500,12,18,"B"
2020,7,3,"adef_019",1500,12,18,"B"
2020,7,4,"adef_019",1500,12,18,"B"
2020,8,1,"adef_019",1500,12,18,"A"
2020,8,2,"adef_019",1500,12,18,"A"
2020,8,3,"adef_019",1500,12,18,"A"
2020,8,4,"adef_019",1500,12,18,"A"
2020,9,1,"adef_019",2400,27,45,"A"
2020,9,2,"adef_019",2700,27,45,"A"
2020,9,3,"adef_019",2400,27,45,"A"
2020,9,4,"adef_019",2700,27,45,"A"
2020,10,1,"adef_019",2400,27,45,"A"
2020,10,2,"adef_019",2700,27,45,"A"
2020,10,3,"adef_019",2400,27,45,"A"
2020,10,4,"adef_019",2700,27,45,"A"
2020,11,1,"adef_019",2400,27,45,"A"
2020,11,2,"adef_019",2700,27,45,"A"
2020,11,3,"adef_019",2400,27,45,"A"
2020,11,4,"adef_019",2700,27,45,"A"
2020,12,1,"adef_019",2400,27,45,"A"
2020,12,2,"adef_019",2700,27,45,"A"
2020,12,3,"adef_019",2400,27,45,"A"
2020,12,4,"adef_019",2700,27,45,"A"
2020,1,1,"adef_020",2100,18,27,"A"
2020,1,2,"adef_020",2100,18,27,"A"
2020,1,3,"adef_020",2100,18,27,"A"
2020,1,4,"adef_020",2100,18,27,"A"
2020,2,1,"adef_020",2100,18,27,"A"
2020,2,2,"adef_020",2100,18,27,"A"
2020,2,3,"adef_020",2100,18,27,"A"
2020,2,4,"adef_020",2100,18,27,"A"
2020,3,1,"adef_020",2100,18,27,"A"
2020,3,2,"adef_020",2100,18,27,"A"
2020,3,3,"adef_020",2100,18,27,"A"
2020,3,4,"adef_020",2100,18,27,"A"
2020,4,1,"adef_020",2100,18,27,"A"
2020,4,2,"adef_020",2100,18,27,"A"
2020,4,3,"adef_020",2100,18,27,"A"
2020,4,4,"adef_020",2100,18,27,"A"
2020,5,1,"adef_020",1500,12,18,"B"
2020,5,2,"adef_020",1500,12,18,"B"
2020,5,3,"adef_020",1500,12,18,"B"
2020,5,4,"adef_020",1500,12,18,"B"
2020,6,1,"adef_020",1500,12,18,"B"
2020,6,2,"adef_020",1500,12,18,"B"
2020,6,3,"adef_020",1500,12,18,"B"
2020,6,4,"adef_020",1500,12,18,"B"
2020,7,1,"adef_020",1500,12,18,"B"
2020,7,2,"adef_020",1500,12,18,"B"
2020,7,3,"adef_020",1500,12,18,"B"
2020,7,4,"adef_020",1500,12,18,"B"
2020,8,1,"adef_020",1500,12,18,"A"
2020,8,2,"adef_020",1500,12,18,"A"
2020,8,3,"adef_020",1500,12,18,"A"
2020,8,4,"adef_020",1500,12,18,"A"
2020,9,1,"adef_020",2400,27,45,"A"
2020,9,2,"adef_020",2700,27,45,"A"
2020,9,3,"adef_020",2400,27,45,"A"
2020,9,4,"adef_020",2700,27,45,"A"
2020,10,1,"adef_020",2400,27,45,"A"
2020,10,2,"adef_020",2700,27,45,"A"
2020,10,3,"adef_020",2400,27,45,"A"
2020,10,4,"adef_020",2700,27,45,"A"
2020,11,1,"adef_020",2400,27,45,"A"
2020,11,2,"adef_020",2700,27,45,"A"
2020,11,3,"adef_020",2400,27,45,"A"
2020,11,4,"adef_020",2700,27,45,"A"
2020,12,1,"adef_020",2400,27,45,"A"
2020,12,2,"adef_020",2700,27,45,"A"
2020,12,3,"adef_020",2400,27,45,"A"
2020,12,4,"adef_020",2700,27,45,"A"
2020,1,1,"adef_021",2100,18,27,"A"
2020,1,2,"adef_021",2100,18,27,"A"
2020,1,3,"adef_021",2100,18,27,"A"
2020,1,4,"adef_021",2100,18,27,"A"
2020,2,1,"adef_021",2100,18,27,"A"
2020,2,2,"adef_021",2100,18,27,"A"
2020,2,3,"adef_021",2100,18,27,"A"
2020,2,4,"adef_021",2100,18,27,"A"
2020,3,1,"adef_021",2100,18,27,"A"
2020,3,2,"adef_021",2100,18,27,"A"
2020,3,3,"adef_021",2100,18,27,"A"
2020,3,4,"adef_021",2100,18,27,"A"
2020,4,1,"adef_021",2100,18,27,"A"
2020,4,2,"adef_021",2100,18,27,"A"
2020,4,3,"adef_021",2100,18,27,"A"
2020,4,4,"adef_021",2100,18,27,"A"
2020,5,1,"adef_021",1500,12,18,"B"
2020,5,2,"adef_021",1500,12,18,"B"
2020,5,3,"adef_021",1500,12,18,"B"
2020,5,4,"adef_021",1500,12,18,"B"
2020,6,1,"adef_021",1500,12,18,"B"
2020,6,2,"adef_021",1500,12,18,"B"
2020,6,3,"adef_021",1500,12,18,"B"
2020,6,4,"adef_021",1500,12,18,"B"
2020,7,1,"adef_021",1500,12,18,"B"
2020,7,2,"adef_021",1500,12,18,"B"
2020,7,3,"adef_021",1500,12,18,"B"
2020,7,4,"adef_021",1500,12,18,"B"
2020,8,1,"adef_021",1500,12,18,"A"
2020,8,2,"adef_021",1500,12,18,"A"
2020,8,3,"adef_021",1500,12,18,"A"
2020,8,4,"adef_021",1500,12,18,"A"
2020,9,1,"adef_021",2400,27,45,"A"
2020,9,2,"adef_021",2700,27,45,"A"
2020,9,3,"adef_021",2400,27,45,"A"
2020,9,4,"adef_021",2700,27,45,"A"
2020,10,1,"adef_021",2400,27,45,"A"
2020,10,2,"adef_021",2700,27,45,"A"
2020,10,3,"adef_021",2400,27,45,"A"
2020,10,4,"adef_021",2700,27,45,"A"
2020,11,1,"adef_021",2400,27,45,"A"
2020,11,2,"adef_021",2700,27,45,"A"
2020,11,3,"adef_021",2400,27,45,"A"
2020,11,4,"adef_021",2700,27,45,"A"
2020,12,1,"adef_021",2400,27,45,"A"
2020,12,2,"adef_021",2700,27,45,"A"
2020,12,3,"adef_021",2400,27,45,"A"
2020,12,4,"adef_021",2700,27,45,"A"
2020,1,1,"adef_022",2100,18,27,"A"
2020,1,2,"adef_022",2100,18,27,"A"
2020,1,3,"adef_022",2100,18,27,"A"
2020,1,4,"adef_022",2100,18,27,"A"
2020,2,1,"adef_022",2100,18,27,"A"
2020,2,2,"adef_022",2100,18,27,"A"
2020,2,3,"adef_022",2100,18,27,"A"
2020,2,4,"adef_022",2100,18,27,"A"
2020,3,1,"adef_022",2100,18,27,"A"
2020,3,2,"adef_022",2100,18,27,"A"
2020,3,3,"adef_022",2100,18,27,"A"
2020,3,4,"adef_022",2100,18,27,"A"
2020,4,1,"adef_022",2100,18,27,"A"
2020,4,2,"adef_022",2100,18,27,"A"
2020,4,3,"adef_022",2100,18,27,"A"
2020,4,4,"adef_022",2100,18,27,"A"
2020,5,1,"adef_022",1500,12,18,"B"
2020,5,2,"adef_022",1500,12,18,"B"
2020,5,3,"adef_022",1500,12,18,"B"
2020,5,4,"adef_022",1500,12,18,"B"
2020,6,1,"adef_022",1500,12,18,"B"
2020,6,2,"adef_022",1500,12,18,"B"
2020,6,3,"adef_022",1500,12,18,"B"
2020,6,4,"adef_022",1500,12,18,"B"
2020,7,1,"adef_022",1500,12,18,"B"
2020,7,2,"adef_022",1500,12,18,"B"
2020,7,3,"adef_022",1500,12,18,"B"
2020,7,4,"adef_022",1500,12,18,"B"
2020,8,1,"adef_022",1500,12,18,"A"
2020,8,2,"adef_022",1500,12,18,"A"
2020,8,3,"adef_022",1500,12,18,"A"
2020,8,4,"adef_022",1500,12,18,"A"
2020,9,1,"adef_022",2400,27,45,"A"
2020,9,2,"adef_022",2700,27,45,"A"
2020,9,3,"adef_022",2400,27,45,"A"
2020,9,4,"adef_022",2700,27,45,"A"
2020,10,1,"adef_022",2400,27,45,"A"
2020,10,2,"adef_022",2700,27,45,"A"
2020,10,3,"adef_022",2400,27,45,"A"
2020,10,4,"adef_022",2700,27,45,"A"
2020,11,1,"adef_022",2400,27,45,"A"
2020,11,2,"adef_022",2700,27,45,"A"
2020,11,3,"adef_022",2400,27,45,"A"
2020,11,4,"adef_022",2700,27,45,"A"
2020,12,1,"adef_022",2400,27,45,"A"
2020,12,2,"adef_022",2700,27,45,"A"
2020,12,3,"adef_022",2400,27,45,"A"
2020,12,4,"adef_022",2700,27,45,"A"
2020,1,1,"adef_023",2100,18,27,"A"
2020,1,2,"adef_023",2100,18,27,"A"
2020,1,3,"adef_023",2100,18,27,"A"
2020,1,4,"adef_023",2100,18,27,"A"
2020,2,1,"adef_023",2100,18,27,"A"
2020,2,2,"adef_023",2100,18,27,"A"
2020,2,3,"adef_023",2100,18,27,"A"
2020,2,4,"adef_023",2100,18,27,"A"
2020,3,1,"adef_023",2100,18,27,"A"
2020,3,2,"adef_023",2100,18,27,"A"
2020,3,3,"adef_023",2100,18,27,"A"
2020,3,4,"adef_023",2100,18,27,"A"
2020,4,1,"adef_023",2100,18,27,"A"
2020,4,2,"adef_023",2100,18,27,"A"
2020,4,3,"adef_023",2100,18,27,"A"
2020,4,4,"adef_023",2100,18,27,"A"
2020,5,1,"adef_023",1500,12,18,"B"
2020,5,2,"adef_023",1500,12,18,"B"
2020,5,3,"adef_023",1500,12,18,"B"
2020,5,4,"adef_023",1500,12,18,"B"
2020,6,1,"adef_023",1500,12,18,"B"
2020,6,2,"adef_023",1500,12,18,"B"
2020,6,3,"adef_023",1500,12,18,"B"
2020,6,4,"adef_023",1500,12,18,"B"
2020,7,1,"adef_023",1500,12,18,"B"
2020,7,2,"adef_023",1500,12,18,"B"
2020,7,3,"adef_023",1500,12,18,"B"
2020,7,4,"adef_023",1500,12,18,"B"
2020,8,1,"adef_023",1500,12,18,"A"
2020,8,2,"adef_023",1500,12,18,"A"
2020,8,3,"adef_023",1500,12,18,"A"
2020,8,4,"adef_023",1500,12,18,"A"
2020,9,1,"adef_023",2400,27,45,"A"
2020,9,2,"adef_023",2700,27,45,"A"
2020,9,3,"adef_023",2400,27,45,"A"
2020,9,4,"adef_023",2700,27,45,"A"
2020,10,1,"adef_023",2400,27,45,"A"
2020,10,2,"adef_023",2700,27,45,"A"
2020,10,3,"adef_023",2400,27,45,"A"
2020,10,4,"adef_023",2700,27,45,"A"
2020,11,1,"adef_023",2400,27,45,"A"
2020,11,2,"adef_023",2700,27,45,"A"
2020,11,3,"adef_023",2400,27,45,"A"
2020,11,4,"adef_023",2700,27,45,"A"
2020,12,1,"adef_023",2400,27,45,"A"
2020,12,2,"adef_023",2700,27,45,"A"
2020,12,3,"adef_023",2400,27,45,"A"
2020,12,4,"adef_023",2700,27,45,"A"
2020,1,1,"adef_024",2100,18,27,"A"
2020,1,2,"adef_024",2100,18,27,"A"
2020,1,3,"adef_024",2100,18,27,"A"
2020,1,4,"adef_024",2100,18,27,"A"
2020,2,1,"adef_024",2100,18,27,"A"
2020,2,2,"adef_024",2100,18,27,"A"
2020,2,3,"adef_024",2100,18,27,"A"
2020,2,4,"adef_024",2100,18,27,"A"
2020,3,1,"adef_024",2100,18,27,"A"
2020,3,2,"adef_024",2100,18,27,"A"
2020,3,3,"adef_024",2100,18,27,"A"
2020,3,4,"adef_024",2100,18,27,"A"
2020,4,1,"adef_024",2100,18,27,"A"
2020,4,2,"adef_024",2100,18,27,"A"
2020,4,3,"adef_024",2100,18,27,"A"
2020,4,4,"adef_024",2100,18,27,"A"
2020,5,1,"adef_024",1500,12,18,"B"
2020,5,2,"adef_024",1500,12,18,"B"
2020,5,3,"adef_024",1500,12,18,"B"
2020,5,4,"adef_024",1500,12,18,"B"
2020,6,1,"adef_024",1500,12,18,"B"
2020,6,2,"adef_024",1500,12,18,"B"
2020,6,3,"adef_024",1500,12,18,"B"
2020,6,4,"adef_024",1500,12,18,"B"
2020,7,1,"adef_024",1500,12,18,"B"
2020,7,2,"adef_024",1500,12,18,"B"
2020,7,3,"adef_024",1500,12,18,"B"
2020,7,4,"adef_024",1500,12,18,"B"
2020,8,1,"adef_024",1500,12,18,"A"
2020,8,2,"adef_024",1500,12,18,"A"
2020,8,3,"adef_024",1500,12,18,"A"
2020,8,4,"adef_024",1500,12,18,"A"
2020,9,1,"adef_024",2400,27,45,"A"
2020,9,2,"adef_024",2700,27,45,"A"
2020,9,3,"adef_024",2400,27,45,"A"
2020,9,4,"adef_024",2700,27,45,"A"
2020,10,1,"adef_024",2400,27,45,"A"
2020,10,2,"adef_024",2700,27,45,"A"
2020,10,3,"adef_024",2400,27,45,"A"
2020,10,4,"adef_024",2700,27,45,"A"
2020,11,1,"adef_024",2400,27,45,"A"
2020,11,2,"adef_024",2700,27,45,"A"
2020,11,3,"adef_024",2400,27,45,"A"
2020,11,4,"adef_024",2700,27,45,"A"
2020,12,1,"adef_024",2400,27,45,"A"
2020,12,2,"adef_024",2700,27,45,"A"
2020,12,3,"adef_024",2400,27,45,"A"
2020,12,4,"adef_024",2700,27,45,"A"
2020,1,1,"adef_025",2100,18,27,"A"
2020,1,2,"adef_025",2100,18,27,"A"
2020,1,3,"adef_025",2100,18,27,"A"
2020,1,4,"adef_025",2100,18,27,"A"
2020,2,1,"adef_025",2100,18,27,"A"
2020,2,2,"adef_025",2100,18,27,"A"
2020,2,3,"adef_025",2100,18,27,"A"
2020,2,4,"adef_025",2100,18,27,"A"
2020,3,1,"adef_025",2100,18,27,"A"
